tweets,label
"Kalo KTP DKI, langsung aja ke RS atau Puskesmas yang melayani vaksinasi Covid, Di. saya kemarin antar anak ke RS Budi Asih (Jl Dewi Sartika), langsung bisa divaksin. Antrian ada, tapi tidak lama. Total gak sampe 1 jam di sana (termasuk observasi 15 mnt pasca vaksin) kelar. https://t.co/BNii59CaNS",1
"Kamar Dagang dan Industri Indonesia atau Kadin, menutup sementara pendaftaran vaksinasi gotong royong. Hal ini disampaikan oleh Wakil Ketua Umum Kadin, Shinta Wijaya, yang menyebut jumlah demand atau permintaan terlalu banyak, sedangkan stok vaksin untuk program ini mulai menipis",0
Sembako Gratis untuk Peserta Vaksinasi Covid-19: Sembako Gratis untuk Peserta Vaksinasi Covid-19. LMK Kelurahan Ancol membagikan sembako secara gratis kepada peserta vaksinasi sebagai upaya mendorong minat warga untuk mengikuti program vaksin Covid-19… https://t.co/yfiShBhLBj,1
Paspor vaksin Jepang diharapkan dapat diterbitkan mulai bulan depan. https://t.co/gvJsvCz3e5,1
"Gubernur Ridwan Kamil Dampingi Jokowi Tinjau Vaksinasi Massal di Stasiun dan Stadion: Gubernur bersama Presiden meninjau beberapa stan dari mulai pendaftaran, pemeriksaan hingga penyuntikan. Kemudian menggelar telekonferensi dengan beberapa rumah sakit… https://t.co/jZ9lGrHaYB",1
"Vaksinasi Massal Membludak, Peserta se-Cilegon Rela Antre Sejak Subuh   https://t.co/NTbitLAKSC via @tribunbanten",0
Korem 121/Abw Fasilitasi Layanan Vaksinasi Untuk Interen dan Masyarakat Umum https://t.co/6Rn1w4dqIe,1
"Untuk diketahui, vaksinasi di Stasiun Bogor diperuntukkan bagi sekitar 1.500 pengguna kereta rel listrik (KRL), pelaku ekonomi di stasiun, hingga masyarakat sekitar. Adapun vaksin yang digunakan adalah vaksin AstraZeneca. https://t.co/6SlvimQrHw",1
"Kalo perkembangan pandemi di suatu negara bagus (mayoritas udah vaksinasi, kasus harian turun) terus udah lepas masker. Malah serem nggak sih kalo ada pendatang dari negara yang wadidaw kayak sini? Satu orang bisa menghancurkan usaha penanganan covid satu negara 🥲",0
Penampakan Detik-detik prosesi vaksinasi bagi masyarakat umum di Stadion GBLA Gedebage Kota Bandung.  🎥 JakartaKeras https://t.co/N15aBOLehq,1
"Dengan adanya vaksinasi di stasiun dan lingkungannya, Presiden berharap seluruh pihak dan masyarakat bisa segera terlindungi dari Covid-19. https://t.co/XJm3wVsRsJ",1
Masyarakat yang hadir diminta tetap menjaga jarak dan memakai masker dengan benar. https://t.co/hLafxIU5dC,1
Polsek Babelan bersama Puskes Babelan Melaksanakan giat Operasi Kemanusiaan Dalam Rangka Bhakti Kesehatan Bhayangkara Utk Negeri dgn melakukan vaksinasi Tahap II  tenaga pendidik/guru Babelan Dengan Rincian Sbb : -hadir 95 org -vaksin 93 org -tidak divaksin 2 org Alasan kesehatan https://t.co/pZz3SbeAzz,1
"Kemaren gajadi Vaksin karena Kuota nya terbatas di Jaktim(kesel bgt), jadi hari ini deh tadi pagi di Jakut 🤠 dari jam 8 sampe sekarang Alhamdulillah belum ada keluhan sih cuma tangan pegel pegel sama kaki pegel wkwkw, semoga gaada efek samping sampe demam Amin 🤩 #vaksinasi https://t.co/8aEvcOD200",0
"Dalam memutus Mata rantai Covid 19,  Polsek Curug bersama  Tiga Pilar Curug serta Tim Kesehatan Puskesmas Binong menggelar Vaksinasi Massal  bagi masyarakat Curug k di Puskesmas Binong, Kel. Binong Kec. Curug kab. Tangerang, Kamis(17/6/2021)  #tulusmelayani #ayovaksin https://t.co/P9ppioUr7j",1
"Persiapan PTM, Cilacap Kebut Vaksinasi Guru https://t.co/LNStN0VjQH",1
"Secara keseluruhan, sasaran vaksinasi di Kabupaten Bogor pada hari ini yaitu sebanyak 10.000 orang yg tersebar di sejumlah tempat. https://t.co/XNDS7jYALG",1
"Termasuk yang Meninggal Setelah Divaksin Covid-19, Ada Laporan 56 Kasus Kejadian Pasca Vaksinasi https://t.co/Svc268qCio",0
"Sumpah aku masih gak ngerti, kebijakan vaksinasi covid-19 random di Stasiun, Terminal, dkk, itu gimana ya? aneh banget...",0
"Selain meninjau vaksinasi massal langsung di Stadion Pakansari, Cibinong, Kabupaten Bogor, Kamis, (17/6), Presiden Jokowi -- dari tempat tsb -- juga berbincang melalui konferensi video dgn perwakilan tiga Rumah Sakit dan tiga Puskesmas yg mengadakan vaksinasi massal. https://t.co/alSWs8nEIT",1
"@awsilau Justru karena Indonesia parah, malah di-ban. Warganegaranya susah mau mobilitas internasional. Nggatau sih, tapi kalo udah lengkap vaksinasi segala macem semoga bisa lah ya. Semoga negara tujuannya chill. Kalo amrik gitu paling santuy. Gatau kalo negara2 eropa.",0
Spanyol akan segera mencabut aturan pemakaian masker. https://t.co/3LMfkGxvvQ,0
BHABINKAMTIBMAS KELURAHAN CIPINANG CEMPEDAK AIPTU MUSLIH MENDAMPINGI TEAM SATGAS PERCEPATAN VAKSINASI POLSEK JATINEGARA DI PIMPIN WAKAPOLSEK AKP CHRISTIANDINI HARDIANTI SH DAN ANGGOTA MELAKSANAKAN GIAT VAKSINASI MASAL KEPADA 70 ORANG  WARGA https://t.co/oMSRKfUI4N,1
#BHnasional Program Outreach Vaksinasi COVID-19 akan digerakkan ke pulau https://t.co/1neLmGF4y6,1
"Hal tersebut disampaikan Presiden Joko Widodo dalam keterangannya selepas meninjau pelaksanaan vaksinasi di Stasiun Bogor, Kota Bogor, Jawa Barat, pada Kamis, 17 Juni 2021. https://t.co/nJV1FKVPmX",1
"Presiden Joko Widodo @jokowi meminta agar vaksinasi di tempat dengan mobilitas dan interaksi tinggi dipercepat. Tempat-tempat publik seperti stasiun kereta api, terminal bus, bandara, hingga pelabuhan harus menjadi prioritas. https://t.co/c0lm5IhIBV",1
Presiden: Percepat Vaksinasi di Tempat dengan Mobilitas dan Interaksi Tinggi @jokowi https://t.co/WUHlYFt8pr,1
"@el_shaaa08 Buat gw ya, berita soal kematian pasca vaksinasi itu ga ngaruh sama sekali, apalagi tahu penyebab kematiannya karena apa. Gw aja dulu mau kok volunteer untuk uji coba vaksin pas baru keluar. Sayangnya ga bisa karena domisili. 😂😂😂",1
"Genjot Vaksinasi, Sejumlah Negara Asia Tawarkan Hadiah Sapi Hingga Apartemen https://t.co/MxEhiU5cVe via @antvnewsplus",1
"Melalui pengeras suara, Babinsa Koramil 416-01/Rantau Pandan Sertu Gusdianto bersama Bhabinkamtibmas menghimbau dan mengajak warga agar tidak takut mengikuti Vaksinasi karena vaksin aman dan halal bertempat di Desa Baru Pusat Jalo, Kec. Muko Muko Bathin VII, Kab. Bungo. (17/6) https://t.co/pJ8UFB6Ctw",1
"@rednesia Wakwwk yoi dah dipake buat second dose for few of us, and please disini ada sisa banyak setiap kali sehabis vaksinasi",
@NonaMaya222 Udah AZ aja... 😄😄 bener kok... makin cepat makin baik soalnya AZ jarak pemberian vaksin pertama dan kedua sekitar 12 minggu!!!   Nanti +/- 3 hari sebelum vaksinasi minum susu beruang 2x sehari dan istirahat yang cukup supaya kondisi tubuh (terutama tekanan darah) tetap baik.,1
INFO ON WHEELS (IOW) JAPEN PENANG - BARAT DAYA   TARIKH : 17.06.21 (Khamis) MASA : 2.00 ptg  PARLIMEN: P052 BAYAN BARU DUN N36 PANTAI JEREJAK  AKTIVITI 1.PKP  2.Norma Baharu 3.Vaksinasi 4.Proklamasi Darurat  #MENANGBERSAMA #LindungDiriLindungSemua #JabatanPenerangan #JapenPenang https://t.co/3Gk62eUZE3,
"Melalui politik, nalar anti sains akhirnya tunduk pada regulasi vaksinasi. Jika anda mau travelling, anda musti punya paspor vaksin. jika tidak, berdiam diri di rumah saja. Politik vaksinasi tidak represif, tapi dialektik, ada pilihan, dan reflektik.",0
Panglima dan Kapolri Berharap Program Vaksinasi Presiden 1 Juta 1 Hari Tercapai https://t.co/G1plLeq0aY,1
Panglima dan Kapolri Berharap Program Vaksinasi Presiden 1 Juta 1 Hari Tercapai https://t.co/3y0uUDOYhr,1
Vaksinasi Nusantara justru cemerlang bgt dimata pejabat2 https://t.co/392cWj1H8x,1
Kaum difabel juga diantar jemput https://t.co/PDJc3X8h0y,1
Warga DKI Jakarta berusia 18 tahun ke atas bisa datang langsung ke sentra vaksinasi di Blok F Tanah Abang untuk mendapatkan vaksinasi Covid-19. https://t.co/O6EQyxpOXR  #BeritaSonora via @kompascom,1
Bhabinkamtibmas Desa Kanuna Lakukan Pendampingan Pelaksanaan Vaksinasi Covid - 19 Di Desa Binaan https://t.co/rBF6D0296i,1
@kirbyuuji coba cek inii nih depok deket kampus beb https://t.co/D1UA4qfXXD,1
"Vaksinasi massal dilakukan di Stadion Pakansari, Cibinong, Kabupaten Bogor. https://t.co/D2eCwa83zc  #BeritaSonora via @kompascom",1
Jokowi Ingin Berikan Prioritas Vaksinasi Covid-19 ke Penumpang KRL https://t.co/trbCuYhDa0 #NASIONAL #PresidenJokowi #VaksinasiCovid19 #VaksinasiPekerjaKRL https://t.co/dueScYfRpY,1
Jakarta ribet bener kayanya vaksinasi. Bali ga pake poto poto apa apa deh.,0
Bumi Resources Minerals (BRMS) Gelar Vaksinasi Gotong Royong untuk Lindungi Karyawan https://t.co/bPYAFJM85I #NASIONAL #BRMS #VaksinasiCovid19 #VaksinasiGotongRoyong https://t.co/nwsqekRGPV,1
@_leonSR_ @NayDonuts @Tolak_BigotRI @NinjaCir3ng @B1G_K4y_R3born @digifeeder @MonologeLLy_318 @Separoh_Kumis @P3nj3l4j4h_id Langkap cepat dan tepat guna mempercepat program vaksinasi,1
"Presiden @jokowi Minta Percepat Vaksinasi di Stasiun, Bandara dan Pelabuhan. https://t.co/lqu3MtDuST https://t.co/iOPT4Du402",1
"#Jakarta Presiden Joko Widodo minta Gubernur Anies Baswedan  vaksinasi 7,5 juta penduduk Jakarta dipercepat sehingga tercapai herd immunity. https://t.co/EgJaELzsLn",1
Potret Viral Pemuda Gendong Kakek Turun Bukit untuk Vaksinasi COVID-19 https://t.co/tHqK8LI6dx,1
"@kimchari__ bisaa, aku di semarang juga udah daftar vaksinasi sbnernya cuma nunggu antrian belum tau kapan kim",1
"Yang jelas, program vaksinasi massalnya harus lebih cepat lagi.",1
"Peka terhadap kondisi sosial, Agnez Mo mengajak siapa pun untuk segera divaksin. Benar-benar panutan ya figur publik satu ini!  https://t.co/nufFDe1IMG",1
Kumham Kalteng Hadiri Rapat Koordinasi Percepatan Pelaksanaan Vaksinasi Covid-19 #KumhamPasti https://t.co/rLYjFpporc,1
@Rahman_Nashir @KemenkesRI @ChusnulCh__ @Paltiwest @digifeeder @tolakbigotnkri @ariandiputra30 @Dnok_Ayu @DiniHrdianti @NinjaCir3ng @QaisRafif @Brigade01Arwan1 @Candraasmara85 Langkah tepat mempercepat laju vaksinasi,1
"2 hari sosialisasi dapet pertanyaan-pertanyaan seputar vaksinasi yang suda kuduga bakalan ditanyain, mantapppp",1
@Nastarsyawalan @want_tosky @bikinnyaman__ @helmihelmi kalo di jakarta udah ada tempat vaksinasi umum belum ya?,1
Babinsa dan Bhabinkamtibmas Desa Kedungwuni Timur monitoring pelaksanaan Vaksinasi Covid-19 kepada pengasuh dan santri Ponpes Nurul Huda. kamis (17/6) https://t.co/1IJt4dQEKm,1
[Video] Program outreach vaksinasi mudahkan penduduk pedalaman  https://t.co/7uIiQNwcfx  #VaksinCOVID19 #MenangBersama #LindungDiriLindungSemua https://t.co/uEt7Q8SJWI,1
Presiden Jokowi Tinjau Vaksinasi Massal di Stasiun Bogor  #COVID19 #Vaksinasi #PresidenJokowi #StasiunBogor #JawaBarat #SeputariNewsSiang #SeputariNewsRCTI https://t.co/baDLYUiHjD,1
"Aq minta tim Matahati yg freelance jg manfaatin vaksinasi, kl sebelumnya hasil Test Antigen jd syarat wajib sebelum event, kedepannya bisa jd diminta nunjukin Kartu/Sertifikat Vaksinasi.  Pekerja event mending punya deh.",1
panglima-tni-dan-kapolri-tinjau-vaksinasi-massal-di-stadion-gbla-bandung https://t.co/yzZC3mHv4T,1
WKWOWKWWKWKWK . Vaksinasi masyarakat umum di Stadion GBLA kota Bandung hari ini . Gak sekalian nonton Persib ? https://t.co/ov7WtLkApp,1
"Kemaren itu yang aneh tekanan darah gw sih. Screening kedua kan ditensi tuh. Gw di 110/70. Masih range normal gw. Pas setelah selesai observasi pasca vaksinasi, ditukur lagi dan jadi 120/70.",0
"@cuitanjojo Mas @SriPurnomoSP mohon perhatian 🙏  Kalau pengen segera aman , perlu prioritas  melaksanakan vaksinasi massal yang massif",1
Bripka Wahyudi Bhabinkamtibmas Polsek Balai Riam Pantau Kegiatan Vaksinasi Covid 19 https://t.co/BaCmdfnNNA,1
"Vaksinasi tak lantas membuat kebal terhadap COVID-19, perlindungan terhadap tubuh masih dibutuhkan dengan disiplin menerapkan prokes 3M yakni memakai masker, menjaga jarak dan mencuci tangan pakai sabun.  Jangan lengah ya #Healthies, salam sehat! https://t.co/D9QeuszUYE",0
"Panglima TNI Marsekal Hadi Tjahjanto. Kapolri Jenderal Listyo Sigit Prabowo dan Menteri Kesehtan Budi Gunadi Sadikin meninjau vaksinasi di Stadion Gelora Bandung Lautan Api, Jawa Barat, Kamis (17/6/2021). https://t.co/EzTKfMj2IX",1
"Kita harapkan tetap bekerja keras mempercepat program vaksinasi ini. Secepat-cepatnya target vaksinasi ini paling tidak di Kabupaten Bogor, bulan Agustus sudah tercapai kekebalan komunal,"" tandas Presiden. https://t.co/0Lfp6IKurx",1
"Kepala Badan Nasional Penanggulangan Bencana (BNPB) Letjen TNI Ganip Warsito SE., MM., bertolak ke Bandung, Jawa Barat, mengingat kasus aktif COVID-19 mengalami lonjakan secara siginifikan pasca libur Hari Raya Idul Fitri 1442 H.  Selengkapnya: https://t.co/jR06RoOsww https://t.co/I9tr2Is07V",1
"Kepala Negara berharap agar semua pihak dapat terus bekerja keras untuk mempercepat program vaksinasi. Dgn vaksinasi ini, Presiden menargetkan Kabupaten Bogor dapat mencapai kekebalan komunal pada bulan Agustus.",1
"Panglima TNI Marsekal Hadi Tjahjanto. Kapolri Jenderal Listyo Sigit Prabowo dan Menteri Kesehtan Budi Gunadi Sadikin meninjau vaksinasi di Stadion Gelora Bandung Lautan Api, Jawa Barat, Kamis (17/6/2021). https://t.co/gLwiKVFb88",1
"""Saya kira terus dilanjutkan karena kita membutuhkan percepatan vaksinasi ini dalam rangka mencapai kekebalan komunal _(herd immunity)_ yang kita harapkan penyebaran Covid ini bisa kita hambat,"" jelas Presiden. https://t.co/QrbPXI8kb2",1
Warga usia 18 tahun divaksin agar memaksimalkan pembentukan kekebalan komunitas https://t.co/A0gsMvbl57,1
"Sebanyak 200 peserta melakukan vaksinasi di RS Permata Jonggol, 200 peserta di RS EMC Sentul, 300 peserta di RS Bina Husada, 300 peserta di Puskesmas Cimandala, 400 peserta di Puskesmas Citeureup, dan 300 peserta di Puskesmas Karadenan. https://t.co/2tP2pu0zIM",1
"Presiden @jokowi meninjau vaksinasi bagi sekitar 5.000 masyarakat di Stadion Pakansari, Kab. Bogor, Jabar, pada Kamis (17/6). Secara keseluruhan, sasaran vaksinasi di Kab. Bogor pada hari ini sebanyak 10.000 orang yang tersebar di sejumlah tempat.  https://t.co/WUYzsLN5YP https://t.co/JHF3fJoMrl",1
"Panglima TNI Marsekal Hadi Tjahjanto. Kapolri Jenderal Listyo Sigit Prabowo dan Menteri Kesehtan Budi Gunadi Sadikin meninjau vaksinasi di Stadion Gelora Bandung Lautan Api, Jawa Barat, Kamis (17/6/2021). https://t.co/5p1cDgVTnr",1
"SAGITA (Seputaran Giat Ambu)  Bupati Purwakarta Ambu Anne Ratna Mustika Memantau pelakasanaan Vaksinasi masal dengan Forkopimda, bertempat di GOR Purnawarman.  Selengkapnya  https://t.co/2ouJrx3oSR  https://t.co/k6LZdwngbi  #Bupati  #Vaksin  #VaksinPastiPulihkanRI https://t.co/T6W33PpyTk",1
"Sasaran vaksinasi pada hari ini ditujukan untuk berbagai kalangan masyarakat, mulai dari kaum lanjut usia (lansia), pendidik, pedagang pasar, tokoh agama, pegawai pemerintah, pelayan publik, difabel, pelaku transportasi, hingga masyarakat rentan lainnya.",1
"Pantau jadwal vaksinasi melalui link https://t.co/yWJYs07YmN atau bisa scan melalui QR code yang ada di gambar yaa, Lur!! https://t.co/8NfxSO1M6C",1
"Presiden Jokowi meninjau vaksinasi bagi sekitar 5.000 masyarakat di Stadion Pakansari, Cibinong, Bogor, Jawa Barat, pada Kamis, 17 Juni 2021.  Secara keseluruhan, sasaran vaksinasi di Kabupaten Bogor pada hari ini yaitu sebanyak 10.000 orang yg tersebar di sejumlah tempat. https://t.co/fcbijMuVvc",1
"Pemerintah Kota Semarang membuka layanan sentra vaksinasi di Universitas Islam Negeri (UIN) Walisongo, dan Poltekkes Semarang.  Layanan vaksinasi tersebut memprioritaskan Lansia, Pra Lansia, Pelayan Publik, dan Vaksinasi 3 in 1. https://t.co/cqW5c0d2xd",1
"Info dr kementerian kesehatan. Vaksinasi tak lantas membuat kebal terhadap COVID-19, perlindungan terhadap tubuh masih dibutuhkan dengan disiplin menerapkan prokes 3M yakni memakai masker, menjaga jarak dan mencuci tangan pakai sabun.  Jangan lengah ya #Healthies, salam sehat! https://t.co/Buiu7bv97d",0
"Bhabinkamtibmas Sendangadi, AIPDA EDI SETIAWAN di Pendopo Kalurahan Sendangadi Jl Magelang km 7,8 Mlati  Melaksanakan kegiatan sambang monitoring vaksinasi Covid 19 bagi Lansia yang ada di wilayah Kalurahan Sendangadi, Mlati, dengan jumlah peserta vaksin sebanyak ± 200 orang. https://t.co/B4bhnVYAsr",1
"Bikin Bangga, Agnez Mo Diam-diam Bangun Klinik untuk Vaksinasi Covid-19 Gratis #AgnesMonica https://t.co/id5zkuWnUf https://t.co/RaQushUAIJ",1
TNI Pendang Dukung Percepatan Vaksinasi Lansia https://t.co/wKIq7bQTWK,1
TNI Pendang Dukung Percepatan Vaksinasi Lansia https://t.co/ZZo33ZwCnX,1
TNI Pendang Dukung Percepatan Vaksinasi Lansia https://t.co/ca8YtGG0bW,1
Hujan angin dikaitkeun sama vaksinasi duhhh warga ig,0
Tokoh Pemuda Kapuas Ini Ajak Generasi Muda Sukseskan Percepatan Vaksinasi  https://t.co/5WhnoRWDik #berita #metro #beritakalimantan #beritaterkini https://t.co/graHvNtv7g,1
@awemany sore pak..disini aja..semenit dapat lokasi..https://t.co/WzfvZ5oR5Q,1
"Kasus positif malah makin menggila. Ayolah, kalau bukan kita siapa lagi yang jalani protol kesehatan. Hmm, pola makannya juga diperhatikan ya.  #Validnews #Vaksinasi #Covid_19  https://t.co/cndJQaNnBP",0
"buat yang belum vaksin, ditunggu yaaa sambil cari-cari info di faskes terdekat km terkait jadwal vaksinasi yg ada. karena di beberapa daerah udah mulai ada yang melakukan vaksinasi dg sasaran usia 18th (bukan hanya pelayan publik/ lansia) cmiiw",1
"Ayo vaksinasi. Tak usah takut. Persiapkan dengan benar maka semuanya lancar. Yuk. Vaksin, yuk.",1
"Babinsa dan Bhabinkamtibmas Desa Pododadi monitoring pelaksanaan Vaksinasi Covid-19, bertempat di balai desa Pododadi. kamis (17/6) https://t.co/8G8tUZmhpF",1
"Babinsa dan Bhabinkamtibmas Desa Pododadi monitoring pelaksanaan Vaksinasi Covid-19, bertempat di balai desa Pododadi. kamis (17/6) https://t.co/12iIcWbC5p",1
"Grab Vaccine Center Yogyakarta targetkan 10.000 masyarakat Yogyakarta, terutama penyandang disabilitas, segera mendapatkan vaksin Covid-19. https://t.co/2sOkBNgwG5",1
"Rektor UMPRI Apresiasi Vaksinasi Massal Polres Pringsewu, https://t.co/bfRzQZmne9 https://t.co/tITSSf4Bbw",1
"Bima mengatakan, dari 760.000 warga prioritas penerima vaksin di wilayahnya, sudah ada 126.000 orang yang telah disuntik vaksin Covid-19. https://t.co/7cxyk1msyi",1
"𝗣𝗘𝗟𝗔𝗡 𝗣𝗘𝗠𝗨𝗟𝗜𝗛𝗔𝗡 𝗡𝗘𝗚𝗔𝗥𝗔, 𝗦𝗧𝗥𝗔𝗧𝗘𝗚𝗜 𝗧𝗘𝗥𝗕𝗔𝗜𝗞  1) Tahukah semua, UK antara negara yang catat kadar vaksinasi tertinggi dunia dalam beberapa tempoh terkini menunjukkan peningkatan jangkitan virus Covid-19! Terbaharu melebihi 7000 Kes!",1
Pemkot Jakpus Gelar Layanan Vaksinasi di Blok F Pasar Tanah Abang  @kominfotikjp #BacadiBJ #BeritaJakarta #DKIJakarta #JAKI   https://t.co/2K4hRv7IPA,1
"Hari Ketiga Layanan Bus Keliling Vaksinasi Covid-19 Antusias Masyarakat Mendapatkan Vaksin tinggi  Hal ini terlihat di Sekip Kadipiro, Kamis(17/6), dengan jumlah awal 100 menjadi 150 dengan tetap menerapkan prokes ketat.   Baca: https://t.co/5KZEkZ1Mqc https://t.co/2iB33pvk4l",1
RM0 Vaksin yg diberikan kpd rakyat Malaysia telah melalui proses penilaian ketat  semakan pelbagai aspek. Yakinlah dan dapatkan vaksinasi anda. Bagi ah vaksinnya 😤,
"Seluruh tim di kantor, sudah divaksin. Seluruh pekerja informal di rumah berikut anak2nya yang dewasa, juga sudah divaksin.   Buat yang punya pegawai, setidaknya beri 1-2 hari istirahat setelah vaksinasi, karena biasanya pegel, demam, mual. Ingatkan juga pola makan yg bener",0
"@28Naini Halo, program Sentra Vaksinasi Indonesia Bangkit sekarang sudah bisa untuk Pra Lansia minimal usia 50 tahun dan mempunyai KTP Nasional. Yuk daftarkan orang tua dan kamu bisa ikut program Sentra Vaksinasi Indonesia Bangkit. Daftar di: https://t.co/ytjCBSgbKk",1
"Sehat di tengah pandemi, ayo vaksinasi dan tetap patuhi protokol kesehatan."" https://t.co/JzaLICjqkh",1
Grab Luncurkan Pusat Vaksinasi Ramah Penyandang Disabilitas di Yogyakarta https://t.co/OiaLXdbmeY,1
"Cegah Penyebaran Covid-19, Sentra Vaksinasi Kota Semarang Ditambah: Ini Daftar Lokasinya!    #semarang #JatengLawanCorona https://t.co/JzlUubQ4ep",1
"Seneng liat animo teman-teman makin banyak yang sudah dan mau divaksin. Makin banyak juga info sentra vaksinasi di Jakarta dan sekitarnya. Yuk saling bantu biar pandemi cepat reda. Jangan lupa prokes lanjut terus ya. Vaksin bukan obat, tapi tameng supaya kita lebih kuat!💪🏻😷👍🏻",1
"Lonjakan Kasus Covid-19 Terjadi, Kemenkes Hanya Izinkan 3 Vaksin untuk Vaksinasi Mandiri #Vaksin #VaksinasiNasional #VaksinasiCovid19 #COVID19  https://t.co/cviduUSeVR",0
